event_id,user_id,session_id,event_ts,event_type,item_id,soft_delta,hard_delta,revenue_usd,txn_id
e_3d425abafaf1,u_00796,s_22aa6429e1ab,2024-01-26 18:36:18,earn_soft,,12,0,0.0,
e_0046ba1a1945,u_00796,s_22aa6429e1ab,2024-01-26 18:39:08,spend_soft,item_004,-500,0,0.0,
e_9de6c3cd6d72,u_00796,s_d9472c331bc0,2024-03-04 07:21:49,earn_soft,,41,0,0.0,
e_9153f52d3f55,u_00796,s_d9472c331bc0,2024-03-04 07:24:45,spend_soft,item_004,-500,0,0.0,
e_4be90a6432fc,u_00796,s_7ec58277d309,2024-03-12 07:56:44,earn_soft,,25,0,0.0,
e_ca86e3da4842,u_00796,s_7ec58277d309,2024-03-12 07:57:24,spend_soft,item_002,-75,0,0.0,
e_b9d01ecba2af,u_00797,s_6267e7aace3d,2024-02-05 07:34:15,spend_soft,item_004,-500,0,0.0,
e_bbd84886ad47,u_00797,s_a81bb71a3735,2024-02-07 06:17:19,earn_soft,,32,0,0.0,
e_d6f507ced91d,u_00797,s_ff53398115fa,2024-02-14 18:49:47,spend_soft,item_004,-500,0,0.0,
e_238a14a6acb6,u_00797,s_6734f53a09f0,2024-02-28 09:48:32,earn_soft,,23,0,0.0,
e_6697adbbf11c,u_00797,s_f1ed47337863,2024-03-06 06:42:40,earn_soft,,24,0,0.0,
e_fb97296c42d4,u_00798,s_6e368bf81fb3,2024-01-23 08:22:23,spend_soft,item_002,-75,0,0.0,
e_c665d8d5c850,u_00798,s_52342732be3f,2024-01-23 10:18:51,earn_soft,,71,0,0.0,
e_e08ec9567683,u_00798,s_52342732be3f,2024-01-23 10:19:34,spend_soft,item_004,-500,0,0.0,
e_7ccc4e54b935,u_00798,s_cefc8947cd89,2024-01-31 08:07:53,earn_soft,,17,0,0.0,
e_119ba342116c,u_00798,s_bbb32e13e993,2024-01-31 12:37:51,earn_soft,,64,0,0.0,
e_bf8df361401c,u_00798,s_bbb32e13e993,2024-01-31 12:40:15,spend_soft,item_004,-500,0,0.0,
e_d71ff77560c3,u_00798,s_c44a4bd96a91,2024-01-31 18:34:56,earn_soft,,28,0,0.0,
e_3dbebd10ad1b,u_00798,s_a559282d751f,2024-02-03 09:22:23,earn_soft,,47,0,0.0,
e_aacc9a2d29d9,u_00798,s_a559282d751f,2024-02-03 09:23:59,spend_soft,item_002,-75,0,0.0,
e_efd7e6564dd6,u_00798,s_4d9a64dabfc8,2024-02-11 19:55:00,earn_soft,,52,0,0.0,
e_c4ca45e28939,u_00798,s_4d9a64dabfc8,2024-02-11 19:55:03,spend_soft,item_004,-500,0,0.0,
e_274c4353bb3c,u_00798,s_6caf77828507,2024-02-17 11:21:56,earn_soft,,45,0,0.0,
e_131e11172671,u_00798,s_3cc2eeef0e5c,2024-03-19 20:03:22,earn_soft,,45,0,0.0,
e_facac446fdc5,u_00799,s_dd2170bbaca4,2024-01-12 17:38:44,earn_soft,,56,0,0.0,
e_b2f9b4ceb1a4,u_00799,s_dd2170bbaca4,2024-01-12 17:38:26,spend_soft,item_004,-500,0,0.0,
e_7ca32f22e01b,u_00799,s_2676c2a34392,2024-01-13 08:59:50,earn_soft,,88,0,0.0,
e_9bec507a6942,u_00799,s_2676c2a34392,2024-01-13 08:59:06,spend_soft,item_004,-500,0,0.0,
e_4cacefdae037,u_00799,s_434c3fd4a4d7,2024-01-14 06:32:55,earn_soft,,83,0,0.0,
e_9a5b925eb2c5,u_00799,s_434c3fd4a4d7,2024-01-14 06:32:34,spend_soft,item_003,-100,0,0.0,
e_1d6afe40c320,u_00799,s_c1030756b476,2024-01-14 08:41:01,earn_soft,,41,0,0.0,
e_4900c95fa595,u_00799,s_c1030756b476,2024-01-14 08:44:37,spend_soft,item_001,-50,0,0.0,
e_14a445137197,u_00799,s_c2c7eae594ec,2024-01-14 10:05:00,earn_soft,,81,0,0.0,
e_625aab02ef9d,u_00799,s_c2c7eae594ec,2024-01-14 10:07:02,spend_soft,item_001,-50,0,0.0,
e_a312c20d8182,u_00799,s_ac3a053f9778,2024-01-15 14:00:42,earn_soft,,64,0,0.0,
e_248df6671cce,u_00799,s_ac3a053f9778,2024-01-15 14:04:24,spend_soft,item_004,-500,0,0.0,
e_c1a6429ddf1d,u_00799,s_d43534e610bc,2024-01-19 08:31:24,earn_soft,,39,0,0.0,
e_5767c3691180,u_00799,s_d43534e610bc,2024-01-19 08:31:57,spend_soft,item_001,-50,0,0.0,
e_310f9fcb2b7f,u_00799,s_8edfa91cf1ba,2024-01-21 10:43:34,spend_soft,item_002,-75,0,0.0,
e_63f8db03b247,u_00799,s_1b32f6a5674a,2024-01-25 07:01:55,earn_soft,,95,0,0.0,
e_f13043bb4d97,u_00800,s_b8578ed5efcd,2024-01-23 12:18:05,earn_soft,,30,0,0.0,
e_127f1d1a4440,u_00800,s_b8578ed5efcd,2024-01-23 12:21:42,spend_soft,item_004,-500,0,0.0,
e_3969b0b14f1e,u_00800,s_a28c68447897,2024-01-23 18:16:57,earn_soft,,82,0,0.0,
e_dd5be678adf1,u_00800,s_a28c68447897,2024-01-23 18:19:29,spend_soft,item_002,-75,0,0.0,
e_aca22188fbd0,u_00800,s_91bcdfe324f9,2024-01-23 21:01:47,earn_soft,,18,0,0.0,
e_8ac88e404b0e,u_00800,s_91bcdfe324f9,2024-01-23 21:01:41,spend_soft,item_004,-500,0,0.0,
e_45773bb285fa,u_00800,s_12fbd1ececf3,2024-01-24 18:22:18,earn_soft,,24,0,0.0,
e_62402f88197a,u_00800,s_12fbd1ececf3,2024-01-24 18:25:54,spend_soft,item_003,-100,0,0.0,
e_79677e95c226,u_00800,s_35aa57e3e115,2024-01-27 21:27:26,earn_soft,,57,0,0.0,
e_eb3eab1e5a40,u_00800,s_35aa57e3e115,2024-01-27 21:29:49,spend_soft,item_001,-50,0,0.0,
e_26b2a75760f8,u_00800,s_f205a467e867,2024-02-02 09:48:33,earn_soft,,64,0,0.0,
e_d94e1d0cff10,u_00800,s_0a981d3daa65,2024-02-02 15:30:14,earn_soft,,60,0,0.0,
e_ec149c91eb4c,u_00800,s_0a981d3daa65,2024-02-02 15:32:41,spend_soft,item_004,-500,0,0.0,
e_6edfe3c36155,u_00800,s_39ed08729a7b,2024-02-02 18:11:58,earn_soft,,76,0,0.0,
e_446a192fc45d,u_00800,s_39ed08729a7b,2024-02-02 18:13:27,spend_soft,item_002,-75,0,0.0,
e_607b0653826e,u_00800,s_bbec99eaf619,2024-02-11 06:03:38,earn_soft,,73,0,0.0,
e_9965e9649cd8,u_00800,s_bbec99eaf619,2024-02-11 06:06:19,spend_soft,item_002,-75,0,0.0,
e_cb6af92886ff,u_00800,s_6fdb8142954e,2024-02-11 09:31:44,spend_soft,item_001,-50,0,0.0,
e_74705267e082,u_00800,s_a19b189605c0,2024-02-11 19:07:30,earn_soft,,59,0,0.0,
e_5c3f153a1d8a,u_00800,s_12e72fa14cd0,2024-03-09 09:19:48,earn_soft,,38,0,0.0,
e_e38d08d99169,u_00800,s_12e72fa14cd0,2024-03-09 09:22:50,spend_soft,item_003,-100,0,0.0,
e_4722313579e8,u_00801,s_94ed9b9dd06b,2024-02-13 14:47:07,earn_soft,,57,0,0.0,
e_5821135e30ac,u_00801,s_75e679f735b1,2024-02-16 12:29:55,earn_soft,,100,0,0.0,
e_94822a810bc1,u_00801,s_8942a5b3edf3,2024-02-16 14:32:45,earn_soft,,89,0,0.0,
e_659c7b23b502,u_00801,s_f6b13332a5b9,2024-02-19 20:55:24,spend_soft,item_001,-50,0,0.0,
e_f85fe5d89214,u_00801,s_89317a5fdb37,2024-02-21 16:00:37,earn_soft,,74,0,0.0,
e_cbd546812d49,u_00801,s_89317a5fdb37,2024-02-21 16:00:57,spend_soft,item_001,-50,0,0.0,
e_02ed9d472953,u_00801,s_8cefc1d2b936,2024-02-25 18:45:52,earn_soft,,56,0,0.0,
e_43dc9196bdf8,u_00801,s_8cefc1d2b936,2024-02-25 18:47:03,spend_soft,item_001,-50,0,0.0,
e_9ee481a90af4,u_00802,s_1272e29527f6,2024-02-21 14:54:47,earn_soft,,44,0,0.0,
e_55a1815feb38,u_00802,s_2ca3b1e9c2a4,2024-02-22 11:33:56,earn_soft,,35,0,0.0,
e_23ad102a9c81,u_00802,s_2ca3b1e9c2a4,2024-02-22 11:33:42,spend_soft,item_004,-500,0,0.0,
e_de1e4dd5d09b,u_00802,s_ac06e2e33f84,2024-02-22 12:56:54,earn_soft,,29,0,0.0,
e_6e36f4819f95,u_00802,s_342385ac917b,2024-03-08 14:03:20,earn_soft,,44,0,0.0,
e_f0eae185728c,u_00802,s_940fd285c263,2024-03-11 12:14:53,earn_soft,,36,0,0.0,
e_ba92750164ec,u_00802,s_c2e1e1e2bc16,2024-03-11 14:08:34,earn_soft,,45,0,0.0,
e_60978169f25f,u_00802,s_c2e1e1e2bc16,2024-03-11 14:09:06,spend_soft,item_002,-75,0,0.0,
e_41f7d2f84ce4,u_00802,s_2ca398db6c40,2024-03-12 19:41:22,spend_soft,item_004,-500,0,0.0,
e_5165a6639f36,u_00802,s_edbb71b71654,2024-03-19 09:15:43,earn_soft,,39,0,0.0,
e_0602aadf10ae,u_00802,s_b4076e6ec79d,2024-03-19 21:37:12,earn_soft,,93,0,0.0,
e_78d811ec1a24,u_00802,s_b4076e6ec79d,2024-03-19 21:37:21,spend_soft,item_001,-50,0,0.0,
e_1bd8ef5d823d,u_00803,s_59b42f4dfe82,2024-01-04 20:48:04,earn_soft,,39,0,0.0,
e_fa9367840295,u_00803,s_59b42f4dfe82,2024-01-04 20:51:27,spend_soft,item_001,-50,0,0.0,
e_5c1f9ed50925,u_00803,s_0d36b27834ac,2024-01-05 09:29:36,earn_soft,,30,0,0.0,
e_2ae55d82fe6e,u_00803,s_8eb58e14d3dc,2024-01-11 15:48:51,earn_soft,,77,0,0.0,
e_e7f9169419bf,u_00803,s_8eb58e14d3dc,2024-01-11 15:50:27,spend_soft,item_002,-75,0,0.0,
e_cb5dfdfaeed5,u_00803,s_85d174c24ef8,2024-01-19 15:26:52,earn_soft,,72,0,0.0,
e_5ec836237cf6,u_00803,s_85d174c24ef8,2024-01-19 15:28:41,spend_soft,item_004,-500,0,0.0,
e_96ff755cb2bb,u_00803,s_621ea95fe2ad,2024-01-19 17:17:43,earn_soft,,88,0,0.0,
e_221c8851376c,u_00803,s_66842699eb52,2024-01-19 18:45:46,earn_soft,,16,0,0.0,
e_0c940b62549a,u_00803,s_66842699eb52,2024-01-19 18:47:31,spend_soft,item_003,-100,0,0.0,
e_2f53d6397ee9,u_00803,s_db6791afaddf,2024-01-26 06:19:03,spend_soft,item_003,-100,0,0.0,
e_b17860adc8c0,u_00803,s_bf8965f7b25c,2024-01-26 11:48:06,earn_soft,,57,0,0.0,
e_183e84ff3946,u_00803,s_bf8965f7b25c,2024-01-26 11:49:19,spend_soft,item_003,-100,0,0.0,
e_7123bca87ea7,u_00803,s_9e979dc5916a,2024-01-26 12:33:49,earn_soft,,84,0,0.0,
e_0e42804afdbe,u_00803,s_9e979dc5916a,2024-01-26 12:34:36,spend_soft,item_001,-50,0,0.0,
e_ad830d1068c5,u_00803,s_392970c74c2d,2024-02-02 17:26:11,spend_soft,item_002,-75,0,0.0,
e_c4db2d8e096c,u_00803,s_53d6918485e3,2024-02-09 18:53:07,earn_soft,,94,0,0.0,
e_c81ef5e6a5e0,u_00803,s_e15f4f5c333d,2024-02-09 21:51:53,earn_soft,,40,0,0.0,
e_07601b3808fd,u_00803,s_e15f4f5c333d,2024-02-09 21:53:14,spend_soft,item_003,-100,0,0.0,
e_e40b8ff2ea63,u_00803,s_448de0966058,2024-02-11 06:07:51,earn_soft,,73,0,0.0,
e_f84429e9acf6,u_00803,s_448de0966058,2024-02-11 06:09:00,spend_soft,item_001,-50,0,0.0,
e_c7716cfd54b3,u_00804,s_8c5533361809,2024-01-17 09:42:45,earn_soft,,100,0,0.0,
e_b77883dcc7f0,u_00804,s_b878e86d92ef,2024-01-18 17:20:32,earn_soft,,97,0,0.0,
e_298ddfb8be31,u_00804,s_b878e86d92ef,2024-01-18 17:23:38,spend_soft,item_002,-75,0,0.0,
e_8fd666262bf8,u_00804,s_2f03b2ed4498,2024-01-19 14:11:57,earn_soft,,21,0,0.0,
e_7faa00bd4489,u_00804,s_2f03b2ed4498,2024-01-19 14:13:38,spend_soft,item_002,-75,0,0.0,
e_574933875352,u_00804,s_a24902bb9ea5,2024-02-01 15:43:55,earn_soft,,39,0,0.0,
e_ee765048a76f,u_00804,s_a24902bb9ea5,2024-02-01 15:44:05,spend_soft,item_004,-500,0,0.0,
e_7dc3cfdd5be6,u_00804,s_14372db46392,2024-02-01 20:37:32,earn_soft,,15,0,0.0,
e_813372c69b5d,u_00804,s_14372db46392,2024-02-01 20:39:15,spend_soft,item_004,-500,0,0.0,
e_df24e1ac0b09,u_00804,s_9ccfff8b1fc7,2024-02-05 11:45:58,earn_soft,,70,0,0.0,
e_a715a38f9bb1,u_00804,s_9ccfff8b1fc7,2024-02-05 11:49:39,spend_soft,item_004,-500,0,0.0,
e_40f1d37b9537,u_00804,s_6bdc1ffafa97,2024-02-06 19:31:51,earn_soft,,91,0,0.0,
e_06af2a166039,u_00804,s_6bdc1ffafa97,2024-02-06 19:32:26,spend_soft,item_004,-500,0,0.0,
e_eeaf4b4f0928,u_00804,s_b40b0841750a,2024-02-14 08:32:39,earn_soft,,78,0,0.0,
e_4034a0fef9a4,u_00805,s_698a62093a67,2024-02-04 19:19:47,earn_soft,,48,0,0.0,
e_39b2bde1a635,u_00805,s_f92e1f592d86,2024-02-05 17:30:51,spend_soft,item_004,-500,0,0.0,
e_871a1d311d71,u_00805,s_d376ecad69b3,2024-02-05 18:20:10,earn_soft,,16,0,0.0,
e_f280ff04fa6e,u_00805,s_12df8ed3887e,2024-02-07 15:55:06,earn_soft,,98,0,0.0,
e_e8ea5ca2e4d8,u_00805,s_12df8ed3887e,2024-02-07 15:57:22,spend_soft,item_002,-75,0,0.0,
e_330be0ff8313,u_00805,s_a6807048cc18,2024-02-12 13:29:55,earn_soft,,94,0,0.0,
e_26e5ba219cbf,u_00805,s_a6807048cc18,2024-02-12 13:30:44,spend_soft,item_003,-100,0,0.0,
e_32bf30ba6614,u_00805,s_b1cc60e1c6fd,2024-02-20 15:34:38,earn_soft,,91,0,0.0,
e_1c12b245ba23,u_00805,s_b1cc60e1c6fd,2024-02-20 15:35:12,spend_soft,item_004,-500,0,0.0,
e_4f8586f7e53a,u_00805,s_73423b9c7d56,2024-02-20 21:14:36,earn_soft,,49,0,0.0,
e_16786539fda7,u_00805,s_73423b9c7d56,2024-02-20 21:16:06,spend_soft,item_004,-500,0,0.0,
e_bc088251e736,u_00805,s_7295cfd77f2a,2024-02-21 18:56:43,earn_soft,,31,0,0.0,
e_22353f85e229,u_00805,s_ce64b0362b7e,2024-03-01 18:27:16,spend_soft,item_004,-500,0,0.0,
e_2ebc2cdc5899,u_00805,s_750b66b2b8b8,2024-03-03 19:43:29,earn_soft,,55,0,0.0,
e_c0de68679c18,u_00805,s_750b66b2b8b8,2024-03-03 19:46:23,spend_soft,item_003,-100,0,0.0,
e_00ec5d3e7544,u_00805,s_31582f6159e0,2024-03-03 21:37:51,earn_soft,,67,0,0.0,
e_917bb4062d39,u_00806,s_4b18f44e276d,2024-02-17 17:43:58,earn_soft,,88,0,0.0,
e_2e9d36e03b42,u_00806,s_4b18f44e276d,2024-02-17 17:46:17,spend_soft,item_004,-500,0,0.0,
e_e367cd263463,u_00806,s_1d277fe0c988,2024-03-04 17:02:02,earn_soft,,88,0,0.0,
e_6c210247364b,u_00806,s_1d277fe0c988,2024-03-04 17:05:05,spend_soft,item_002,-75,0,0.0,
e_00609242e0a5,u_00806,s_9cf264646b4f,2024-03-07 19:50:35,earn_soft,,39,0,0.0,
e_e16549f5d38a,u_00806,s_9cf264646b4f,2024-03-07 19:50:21,spend_soft,item_003,-100,0,0.0,
e_7cf91d16982e,u_00806,s_e9cc6286e6c3,2024-03-09 12:49:15,earn_soft,,74,0,0.0,
e_b9e8f1080a8e,u_00806,s_e9cc6286e6c3,2024-03-09 12:51:18,spend_soft,item_002,-75,0,0.0,
e_2a467e7fe0ee,u_00806,s_d04fec27b321,2024-03-10 14:35:41,earn_soft,,95,0,0.0,
e_372ac82736c4,u_00806,s_d04fec27b321,2024-03-10 14:36:18,spend_soft,item_001,-50,0,0.0,
e_2f88131d7dc9,u_00806,s_ddee0d257525,2024-03-10 17:39:35,earn_soft,,25,0,0.0,
e_bce7397a6449,u_00806,s_ddee0d257525,2024-03-10 17:42:23,spend_soft,item_001,-50,0,0.0,
e_3aecccd4921e,u_00806,s_f6cfb335ad01,2024-03-15 11:45:05,earn_soft,,96,0,0.0,
e_5a8995b352d9,u_00806,s_f6cfb335ad01,2024-03-15 11:47:26,spend_soft,item_004,-500,0,0.0,
e_fbdd8194cac0,u_00806,s_9d9145c72f54,2024-03-15 11:49:45,earn_soft,,88,0,0.0,
e_25142b834f39,u_00806,s_817bb65e3b1a,2024-03-15 21:52:33,earn_soft,,17,0,0.0,
e_28fac442be34,u_00806,s_cb30c2dd1319,2024-03-22 20:36:17,spend_soft,item_003,-100,0,0.0,
e_c9f12ea76c82,u_00806,s_a2c8e7851ec7,2024-03-23 20:55:38,earn_soft,,11,0,0.0,
e_deca52e3c05c,u_00806,s_a2c8e7851ec7,2024-03-23 20:58:00,spend_soft,item_004,-500,0,0.0,
e_6639bce6e3e6,u_00806,s_679d767e8cd2,2024-03-30 16:16:20,earn_soft,,59,0,0.0,
e_5398b93922dd,u_00807,s_4ac1e8f175e2,2024-02-02 13:39:38,spend_soft,item_003,-100,0,0.0,
e_d3b6770975b8,u_00807,s_693d9b03b749,2024-02-02 15:04:38,earn_soft,,81,0,0.0,
e_e5f70188eeed,u_00807,s_286db0727e75,2024-02-03 20:08:10,earn_soft,,63,0,0.0,
e_90ceae4ab9f8,u_00807,s_0e5b65d2c379,2024-02-04 11:17:59,earn_soft,,32,0,0.0,
e_b84bf7c352cf,u_00807,s_0e5b65d2c379,2024-02-04 11:18:52,spend_soft,item_004,-500,0,0.0,
e_37f9c5ef66eb,u_00807,s_64312fae78fe,2024-02-04 14:24:30,spend_soft,item_001,-50,0,0.0,
e_1d2f1dd65357,u_00807,s_9f64f4c39621,2024-02-06 07:32:05,earn_soft,,48,0,0.0,
e_cddb4dfcd22b,u_00807,s_b2d1233c0954,2024-02-06 08:17:46,earn_soft,,69,0,0.0,
e_c89358d44aba,u_00807,s_6a18a202a66f,2024-02-06 16:08:20,earn_soft,,20,0,0.0,
e_772371c101ae,u_00807,s_f9861ef3e68c,2024-03-06 13:51:16,spend_soft,item_003,-100,0,0.0,
e_d2c623d00eaa,u_00807,s_e54eceea0c23,2024-03-26 19:53:54,earn_soft,,46,0,0.0,
e_407a2739dd0b,u_00807,s_e54eceea0c23,2024-03-26 19:55:31,spend_soft,item_001,-50,0,0.0,
e_e154c39fb478,u_00808,s_79b648e11485,2024-02-29 12:48:16,earn_soft,,53,0,0.0,
e_6212d226b49a,u_00808,s_79b648e11485,2024-02-29 12:50:40,spend_soft,item_002,-75,0,0.0,
e_8c3ca8818dc6,u_00808,s_75633b8d0d46,2024-02-29 17:39:16,earn_soft,,66,0,0.0,
e_d6e8cf4da9f5,u_00808,s_75633b8d0d46,2024-02-29 17:39:44,spend_soft,item_001,-50,0,0.0,
e_c1f81a860345,u_00808,s_898f41cf875a,2024-03-01 15:18:51,earn_soft,,100,0,0.0,
e_ad7a9a2c42d7,u_00808,s_898f41cf875a,2024-03-01 15:19:14,spend_soft,item_001,-50,0,0.0,
e_b49592e43916,u_00808,s_530ea990fb51,2024-03-01 20:18:16,earn_soft,,40,0,0.0,
e_8f685738933c,u_00808,s_530ea990fb51,2024-03-01 20:21:46,spend_soft,item_001,-50,0,0.0,
e_31c87ca78608,u_00808,s_43063f1eb9ec,2024-03-03 06:25:05,earn_soft,,13,0,0.0,
e_1145c8d89969,u_00808,s_43063f1eb9ec,2024-03-03 06:25:39,spend_soft,item_004,-500,0,0.0,
e_428cd7738815,u_00808,s_be75ad009dfc,2024-03-04 22:00:03,spend_soft,item_001,-50,0,0.0,
e_5499d67cec81,u_00808,s_26248553dde7,2024-03-13 10:50:58,earn_soft,,50,0,0.0,
e_908f7ec11ee9,u_00808,s_26248553dde7,2024-03-13 10:54:25,spend_soft,item_004,-500,0,0.0,
e_5bf0757d34d1,u_00808,s_72f948a72e79,2024-03-20 19:05:47,earn_soft,,52,0,0.0,
e_7eb3e5756cfc,u_00809,s_b509767f3aeb,2024-02-05 10:53:37,earn_soft,,29,0,0.0,
e_94fd43aa6be0,u_00809,s_b509767f3aeb,2024-02-05 10:57:13,spend_soft,item_004,-500,0,0.0,
e_f0617a8a2647,u_00809,s_64483166ed1d,2024-02-05 14:53:55,earn_soft,,23,0,0.0,
e_ba1c5a11de30,u_00809,s_d1a76c4d1f9a,2024-02-16 18:05:59,earn_soft,,31,0,0.0,
e_e85f2e0b6eba,u_00809,s_d1a76c4d1f9a,2024-02-16 18:08:43,spend_soft,item_003,-100,0,0.0,
e_d5550c2c5cbe,u_00809,s_2cd04fa5c50e,2024-02-17 20:09:36,earn_soft,,59,0,0.0,
e_ee6cb68d2ed8,u_00809,s_994b6b84a43d,2024-02-17 21:54:25,earn_soft,,14,0,0.0,
e_c7b1c46ad4ad,u_00809,s_02fd5aabca9c,2024-02-21 14:12:45,earn_soft,,41,0,0.0,
e_0163eaa86907,u_00809,s_02fd5aabca9c,2024-02-21 14:13:36,spend_soft,item_004,-500,0,0.0,
e_41bb6011bd3a,u_00809,s_80651e4c2122,2024-02-25 08:26:23,earn_soft,,12,0,0.0,
e_c8b7bc663bbe,u_00809,s_80651e4c2122,2024-02-25 08:27:28,spend_soft,item_004,-500,0,0.0,
e_429f90aa2506,u_00809,s_b69920cd384d,2024-02-25 09:15:25,earn_soft,,10,0,0.0,
e_4371ba67ecc7,u_00809,s_b69920cd384d,2024-02-25 09:18:16,spend_soft,item_003,-100,0,0.0,
e_93ddee5643c5,u_00809,s_230500804f01,2024-02-28 14:39:43,earn_soft,,78,0,0.0,
e_4bf1d5db4138,u_00809,s_230500804f01,2024-02-28 14:40:18,spend_soft,item_003,-100,0,0.0,
e_cfad7c2139a4,u_00809,s_9a7f131b44b0,2024-02-28 16:38:49,earn_soft,,45,0,0.0,
e_2809d0ddff63,u_00809,s_9a7f131b44b0,2024-02-28 16:39:23,spend_soft,item_002,-75,0,0.0,
e_dccf367f1913,u_00809,s_eb8f3b097227,2024-02-28 17:00:02,earn_soft,,55,0,0.0,
e_e2e8fe063eea,u_00810,s_ad1fdc8ca297,2024-02-26 15:55:32,earn_soft,,26,0,0.0,
e_ce646275e3a4,u_00810,s_bc10a130ed9d,2024-02-27 18:38:32,earn_soft,,56,0,0.0,
e_9abcc9fc97b1,u_00810,s_327db1f81620,2024-03-07 18:43:48,earn_soft,,42,0,0.0,
e_15a8019114a2,u_00810,s_d800a92103b1,2024-03-07 20:28:29,earn_soft,,89,0,0.0,
e_9282766a939e,u_00810,s_d800a92103b1,2024-03-07 20:29:31,spend_soft,item_002,-75,0,0.0,
e_51eae3a1a6c5,u_00810,s_2e6c25aaed83,2024-03-13 08:24:50,earn_soft,,76,0,0.0,
e_90652171126f,u_00810,s_2e6c25aaed83,2024-03-13 08:25:48,spend_soft,item_001,-50,0,0.0,
e_88007968e9ac,u_00810,s_218b59db61d4,2024-03-19 20:53:00,earn_soft,,31,0,0.0,
e_0d540f36cda0,u_00810,s_218b59db61d4,2024-03-19 20:55:49,spend_soft,item_004,-500,0,0.0,
e_f2d01b9a37e9,u_00811,s_20f806a6eae7,2024-02-11 06:27:40,earn_soft,,51,0,0.0,
e_1bf10bd68cac,u_00811,s_20f806a6eae7,2024-02-11 06:28:12,spend_soft,item_002,-75,0,0.0,
e_b0fe6da2ad30,u_00811,s_0e4e0394e366,2024-02-12 17:04:13,earn_soft,,65,0,0.0,
e_9b636a90c972,u_00811,s_0e4e0394e366,2024-02-12 17:07:51,spend_soft,item_001,-50,0,0.0,
e_3f012ddec3ae,u_00811,s_1197065f70b3,2024-02-13 06:06:45,earn_soft,,71,0,0.0,
e_4df13be898b8,u_00811,s_889b353235e9,2024-02-14 13:16:41,earn_soft,,72,0,0.0,
e_110b9272518e,u_00811,s_889b353235e9,2024-02-14 13:18:44,spend_soft,item_004,-500,0,0.0,
e_be92be6fa9b3,u_00811,s_3756ffe250b0,2024-03-13 10:16:40,earn_soft,,66,0,0.0,
e_222ca2cc87ee,u_00811,s_7fb442a73c04,2024-03-13 17:41:28,earn_soft,,73,0,0.0,
e_d36bd34e33c2,u_00811,s_ef43cd2cc7ca,2024-03-13 20:09:28,earn_soft,,85,0,0.0,
e_a516475c1a23,u_00811,s_62a5e240d17d,2024-03-14 11:30:45,earn_soft,,54,0,0.0,
e_4de5fcfce785,u_00811,s_62a5e240d17d,2024-03-14 11:34:23,spend_soft,item_003,-100,0,0.0,
e_b0fffa81c301,u_00811,s_07574b0d4774,2024-03-14 19:08:36,earn_soft,,66,0,0.0,
e_a5552a46e4a0,u_00811,s_07574b0d4774,2024-03-14 19:09:46,spend_soft,item_001,-50,0,0.0,
e_1968daa1e5be,u_00811,s_cac90f481003,2024-03-31 21:51:48,spend_soft,item_003,-100,0,0.0,
e_cda3db648c7a,u_00812,s_a800e9699032,2024-02-16 20:43:43,earn_soft,,16,0,0.0,
e_816375f4f89d,u_00812,s_a800e9699032,2024-02-16 20:43:20,spend_soft,item_002,-75,0,0.0,
e_8c717817745c,u_00812,s_5182a239cbda,2024-02-17 06:45:11,earn_soft,,26,0,0.0,
e_8d3cfb4fae04,u_00812,s_5182a239cbda,2024-02-17 06:48:21,spend_soft,item_003,-100,0,0.0,
e_664de4f6e1c0,u_00812,s_5be6a0be5c86,2024-02-17 13:35:13,earn_soft,,86,0,0.0,
e_d36b03c2e4be,u_00812,s_5be6a0be5c86,2024-02-17 13:38:44,spend_soft,item_002,-75,0,0.0,
e_ec0bf5e5063e,u_00812,s_aa7e5b8758a9,2024-02-17 14:15:06,earn_soft,,30,0,0.0,
e_5da6acc10fdc,u_00812,s_aa7e5b8758a9,2024-02-17 14:16:10,spend_soft,item_003,-100,0,0.0,
e_c97f9c489202,u_00812,s_bb03494337a3,2024-02-19 15:57:26,earn_soft,,31,0,0.0,
e_078e3ae39bbd,u_00812,s_bb03494337a3,2024-02-19 15:57:24,spend_soft,item_002,-75,0,0.0,
e_da7c11abb84a,u_00812,s_bc4bfb33735a,2024-02-19 16:16:58,earn_soft,,12,0,0.0,
e_9e6ae9b9ce3e,u_00812,s_89cf046f423c,2024-02-19 16:36:37,earn_soft,,28,0,0.0,
e_26b3b997c89c,u_00812,s_5efe43d7f487,2024-02-20 08:14:43,earn_soft,,25,0,0.0,
e_dc5b38b35de2,u_00812,s_e81fd9cd5aef,2024-02-20 20:39:25,spend_soft,item_002,-75,0,0.0,
e_d48fccb43c61,u_00812,s_c06a7ebeb692,2024-02-27 12:27:39,earn_soft,,72,0,0.0,
e_2a66957c4d43,u_00812,s_c06a7ebeb692,2024-02-27 12:30:55,spend_soft,item_002,-75,0,0.0,
e_e230a2728ba6,u_00812,s_c4cf85e92ed9,2024-03-03 09:57:44,earn_soft,,25,0,0.0,
e_266c209c0057,u_00812,s_c4cf85e92ed9,2024-03-03 09:57:36,spend_soft,item_002,-75,0,0.0,
e_ff52a05579fe,u_00812,s_81a6f8eb96b0,2024-03-07 11:46:02,earn_soft,,64,0,0.0,
e_51b7a79f9943,u_00812,s_6b18c228d226,2024-03-09 09:36:55,earn_soft,,93,0,0.0,
